dataset,file,label,feature,missing_rate,outlier_rate_iqr,skewness,kurtosis_excess,n_nonmissing,recommended_missing,recommended_outlier,recommended_normalization,recommended_pipeline
cheating,Frage 4_002_Anonymous 09-05-23 12h41m.csv,1.0,ET_GazeLeftx,1.7025641025641025,0.0,-0.4051425667156742,-0.9702264540638561,4792,LOCF_or_Mean,ZScore,StandardScaler,LOCF_or_Mean + ZScore + StandardScaler
cheating,Frage 4_002_Anonymous 09-05-23 12h41m.csv,1.0,ET_GazeLefty,1.7025641025641025,23.059265442404005,-0.774047913334904,0.6122633869182974,4792,LOCF_or_Mean,IsolationForest,RobustScaler,LOCF_or_Mean + IsolationForest + RobustScaler
cheating,Frage 4_002_Anonymous 09-05-23 12h41m.csv,1.0,ET_GazeRightx,1.7025641025641025,0.0,-0.31484005912172036,-1.1032586060711058,4792,LOCF_or_Mean,ZScore,StandardScaler,LOCF_or_Mean + ZScore + StandardScaler
cheating,Frage 4_002_Anonymous 09-05-23 12h41m.csv,1.0,ET_GazeRighty,1.7025641025641025,20.763772954924875,-0.8866997812574268,1.0305450303258827,4792,LOCF_or_Mean,IsolationForest,RobustScaler,LOCF_or_Mean + IsolationForest + RobustScaler
cheating,Frage 4_002_Anonymous 09-05-23 12h41m.csv,1.0,ET_PupilLeft,1.7025641025641025,17.82136894824708,-1.740600818225762,1.0852836363918752,4792,LOCF_or_Mean,IsolationForest,RobustScaler,LOCF_or_Mean + IsolationForest + RobustScaler
cheating,Frage 4_002_Anonymous 09-05-23 12h41m.csv,1.0,ET_PupilRight,1.7025641025641025,15.087646076794659,-2.065278315067144,2.324493812893546,4792,LOCF_or_Mean,IsolationForest,RobustScaler,LOCF_or_Mean + IsolationForest + RobustScaler
cheating,Frage 4_002_Anonymous 09-05-23 12h41m.csv,1.0,ET_DistanceLeft,1.7025641025641025,33.13856427378965,-1.6450886441528871,0.9571577111264751,4792,LOCF_or_Mean,IsolationForest,RobustScaler,LOCF_or_Mean + IsolationForest + RobustScaler
cheating,Frage 4_002_Anonymous 09-05-23 12h41m.csv,1.0,ET_DistanceRight,1.7025641025641025,30.32136894824708,-1.9238924543312164,2.0703373216272287,4792,LOCF_or_Mean,IsolationForest,RobustScaler,LOCF_or_Mean + IsolationForest + RobustScaler
cheating,Frage 4_002_Anonymous 09-05-23 12h41m.csv,1.0,Gaze X,11.200000000000001,0.0,-0.3134911924329454,-0.8200386462307216,4329,KNN_or_MICE,ZScore,StandardScaler,KNN_or_MICE + ZScore + StandardScaler
cheating,Frage 4_002_Anonymous 09-05-23 12h41m.csv,1.0,Gaze Y,10.994871794871795,8.573404010140585,0.960455266553054,7.580373932963726,4339,KNN_or_MICE,IQR_or_IsolationForest,MinMaxScaler,KNN_or_MICE + IQR_or_IsolationForest + MinMaxScaler
cheating,Frage 4_002_Anonymous 09-05-23 12h41m.csv,1.0,Interpolated Gaze X,10.605128205128205,0.0,-0.3166760363624907,-0.8179557633831247,4358,KNN_or_MICE,ZScore,StandardScaler,KNN_or_MICE + ZScore + StandardScaler
cheating,Frage 4_002_Anonymous 09-05-23 12h41m.csv,1.0,Interpolated Gaze Y,10.441025641025641,8.726523133302793,0.9507087534094076,7.4307004307650715,4366,KNN_or_MICE,IQR_or_IsolationForest,MinMaxScaler,KNN_or_MICE + IQR_or_IsolationForest + MinMaxScaler
cheating,Frage 4_002_Anonymous 09-05-23 12h41m.csv,1.0,Interpolated Distance,10.215384615384615,18.68859949737263,1.8522099149800986,3.7650611875041577,4377,KNN_or_MICE,IsolationForest,RobustScaler,KNN_or_MICE + IsolationForest + RobustScaler
cheating,Frage 4_002_Anonymous 09-05-23 12h41m.csv,1.0,Gaze Velocity,11.835897435897436,13.983248022335971,6.970668941689645,60.74758305660765,4298,KNN_or_MICE,MAD_or_IsolationForest,RobustScaler,KNN_or_MICE + MAD_or_IsolationForest + RobustScaler
cheating,Frage 4_002_Anonymous 09-05-23 12h41m.csv,1.0,Gaze Acceleration,12.41025641025641,17.704918032786885,0.03598872917808196,54.83804354090563,4270,KNN_or_MICE,IsolationForest,RobustScaler,KNN_or_MICE + IsolationForest + RobustScaler
cheating,Frage 4_002_Anonymous 09-05-23 12h41m.csv,1.0,Fixation X,27.569230769230767,0.0,-0.3228725927362719,-0.8331828379958259,3531,KNN_or_MICE_critical,ZScore,StandardScaler,KNN_or_MICE_critical + ZScore + StandardScaler
cheating,Frage 4_002_Anonymous 09-05-23 12h41m.csv,1.0,Fixation Y,27.569230769230767,6.570376663834608,1.4288237048924857,9.841773525950112,3531,KNN_or_MICE_critical,MAD_or_IsolationForest,RobustScaler,KNN_or_MICE_critical + MAD_or_IsolationForest + RobustScaler
cheating,Frage 4_002_Anonymous 09-05-23 12h41m.csv,1.0,Fixation Start,27.569230769230767,0.0,0.165743758040379,-1.0791943323333928,3531,KNN_or_MICE_critical,ZScore,StandardScaler,KNN_or_MICE_critical + ZScore + StandardScaler
cheating,Frage 4_002_Anonymous 09-05-23 12h41m.csv,1.0,Fixation End,27.569230769230767,0.0,0.1728273249699629,-1.0731847033673876,3531,KNN_or_MICE_critical,ZScore,StandardScaler,KNN_or_MICE_critical + ZScore + StandardScaler
cheating,Frage 4_002_Anonymous 09-05-23 12h41m.csv,1.0,Fixation Dispersion,27.569230769230767,8.581138487680544,2.1172810802656916,5.24810118931644,3531,KNN_or_MICE_critical,MAD_or_IsolationForest,RobustScaler,KNN_or_MICE_critical + MAD_or_IsolationForest + RobustScaler
cheating,Frage 4_002_Anonymous 23-01-24 10h21m.csv,1.0,ET_GazeLeftx,0.8317294473467143,0.0,0.6083355473429228,-0.9736079014579011,14427,LOCF_or_Mean,IQR_or_IsolationForest,MinMaxScaler,LOCF_or_Mean + IQR_or_IsolationForest + MinMaxScaler
cheating,Frage 4_002_Anonymous 23-01-24 10h21m.csv,1.0,ET_GazeLefty,0.8317294473467143,0.0,-0.23113296795938165,-1.5546107745727356,14427,LOCF_or_Mean,ZScore,StandardScaler,LOCF_or_Mean + ZScore + StandardScaler
cheating,Frage 4_002_Anonymous 23-01-24 10h21m.csv,1.0,ET_GazeRightx,0.8317294473467143,0.0,0.9746944804744708,-0.20943526729972683,14427,LOCF_or_Mean,IQR_or_IsolationForest,MinMaxScaler,LOCF_or_Mean + IQR_or_IsolationForest + MinMaxScaler
cheating,Frage 4_002_Anonymous 23-01-24 10h21m.csv,1.0,ET_GazeRighty,0.8317294473467143,0.0,-0.05510939095778257,-1.5570268004095842,14427,LOCF_or_Mean,ZScore,StandardScaler,LOCF_or_Mean + ZScore + StandardScaler
cheating,Frage 4_002_Anonymous 23-01-24 10h21m.csv,1.0,ET_PupilLeft,0.8317294473467143,0.0,1.2982481063937914,-0.2952892307312194,14427,LOCF_or_Mean,MAD_or_IsolationForest,RobustScaler,LOCF_or_Mean + MAD_or_IsolationForest + RobustScaler
cheating,Frage 4_002_Anonymous 23-01-24 10h21m.csv,1.0,ET_PupilRight,0.8317294473467143,0.0,1.486976336224268,0.2357383739851966,14427,LOCF_or_Mean,MAD_or_IsolationForest,RobustScaler,LOCF_or_Mean + MAD_or_IsolationForest + RobustScaler
cheating,Frage 4_002_Anonymous 23-01-24 10h21m.csv,1.0,ET_DistanceLeft,0.8317294473467143,0.0,-0.6770339497866811,-1.5222771226660419,14427,LOCF_or_Mean,IQR_or_IsolationForest,MinMaxScaler,LOCF_or_Mean + IQR_or_IsolationForest + MinMaxScaler
cheating,Frage 4_002_Anonymous 23-01-24 10h21m.csv,1.0,ET_DistanceRight,0.8317294473467143,0.0,-0.5471459333330835,-1.685606954814871,14427,LOCF_or_Mean,IQR_or_IsolationForest,MinMaxScaler,LOCF_or_Mean + IQR_or_IsolationForest + MinMaxScaler
cheating,Frage 4_002_Anonymous 23-01-24 10h21m.csv,1.0,Gaze X,18.098707726147925,0.0,0.38412790977473005,-1.071479455001417,11915,KNN_or_MICE,ZScore,StandardScaler,KNN_or_MICE + ZScore + StandardScaler
cheating,Frage 4_002_Anonymous 23-01-24 10h21m.csv,1.0,Gaze Y,21.50123728347539,13.029772329246935,-0.6352375796058968,4.037147803663707,11420,KNN_or_MICE_critical,IQR_or_IsolationForest,MinMaxScaler,KNN_or_MICE_critical + IQR_or_IsolationForest + MinMaxScaler
cheating,Frage 4_002_Anonymous 23-01-24 10h21m.csv,1.0,Interpolated Gaze X,8.984052790761616,0.0,0.39781211696791724,-1.0481421670808198,13241,KNN,ZScore,StandardScaler,KNN + ZScore + StandardScaler
cheating,Frage 4_002_Anonymous 23-01-24 10h21m.csv,1.0,Interpolated Gaze Y,12.915864723673357,12.97655695003552,-0.4990555815307734,4.346323021787515,12669,KNN_or_MICE,IQR_or_IsolationForest,MinMaxScaler,KNN_or_MICE + IQR_or_IsolationForest + MinMaxScaler
cheating,Frage 4_002_Anonymous 23-01-24 10h21m.csv,1.0,Interpolated Distance,8.956557602419576,1.6534541336353341,-0.17253846413657972,1.0241951676735583,13245,KNN,ZScore,StandardScaler,KNN + ZScore + StandardScaler
cheating,Frage 4_002_Anonymous 23-01-24 10h21m.csv,1.0,Gaze Velocity,13.685729997250482,6.944333837700088,6.363109893051566,60.01013523231518,12557,KNN_or_MICE,MAD_or_IsolationForest,RobustScaler,KNN_or_MICE + MAD_or_IsolationForest + RobustScaler
cheating,Frage 4_002_Anonymous 23-01-24 10h21m.csv,1.0,Gaze Acceleration,14.043167445697001,7.980807676929229,0.5865576892629238,55.2793320023361,12505,KNN_or_MICE,IQR_or_IsolationForest,MinMaxScaler,KNN_or_MICE + IQR_or_IsolationForest + MinMaxScaler
cheating,Frage 4_002_Anonymous 23-01-24 10h21m.csv,1.0,Fixation X,51.69782788012098,0.0,0.5199635044658777,-0.9673653147804702,7027,KNN_or_MICE_critical,IQR_or_IsolationForest,MinMaxScaler,KNN_or_MICE_critical + IQR_or_IsolationForest + MinMaxScaler
cheating,Frage 4_002_Anonymous 23-01-24 10h21m.csv,1.0,Fixation Y,51.69782788012098,13.604667710260424,-1.1842725091406077,2.8691594820558723,7027,KNN_or_MICE_critical,MAD_or_IsolationForest,RobustScaler,KNN_or_MICE_critical + MAD_or_IsolationForest + RobustScaler
cheating,Frage 4_002_Anonymous 23-01-24 10h21m.csv,1.0,Fixation Start,51.69782788012098,0.0,-0.2723747884696223,-1.199327840888962,7027,KNN_or_MICE_critical,ZScore,StandardScaler,KNN_or_MICE_critical + ZScore + StandardScaler
cheating,Frage 4_002_Anonymous 23-01-24 10h21m.csv,1.0,Fixation End,51.69782788012098,0.0,-0.2707945169773263,-1.1997054279769204,7027,KNN_or_MICE_critical,ZScore,StandardScaler,KNN_or_MICE_critical + ZScore + StandardScaler
cheating,Frage 4_002_Anonymous 23-01-24 10h21m.csv,1.0,Fixation Dispersion,51.69782788012098,3.543475167212182,1.4399076564855222,6.402215083434614,7027,KNN_or_MICE_critical,MAD_or_IsolationForest,RobustScaler,KNN_or_MICE_critical + MAD_or_IsolationForest + RobustScaler
cheating,Frage 4_002_Anonymous 23-01-24 10h21m.csv,1.0,Saccade Start,72.27797635413803,0.0,0.04686188551563307,-1.113153566626215,4033,KNN_or_MICE_critical,ZScore,StandardScaler,KNN_or_MICE_critical + ZScore + StandardScaler
cheating,Frage 4_002_Anonymous 23-01-24 10h21m.csv,1.0,Saccade End,72.27797635413803,0.0,0.04705373093135852,-1.1133113740170246,4033,KNN_or_MICE_critical,ZScore,StandardScaler,KNN_or_MICE_critical + ZScore + StandardScaler
cheating,Frage 4_002_Anonymous 23-01-24 10h21m.csv,1.0,Saccade Amplitude,73.98267803134452,14.18758256274769,2.9191650220325456,8.92043077930061,3785,KNN_or_MICE_critical,MAD_or_IsolationForest,RobustScaler,KNN_or_MICE_critical + MAD_or_IsolationForest + RobustScaler
cheating,Frage 4_002_Anonymous 23-01-24 10h21m.csv,1.0,Saccade Peak Velocity,72.27797635413803,12.1745598809819,2.679716851116745,7.5136139715459045,4033,KNN_or_MICE_critical,MAD_or_IsolationForest,RobustScaler,KNN_or_MICE_critical + MAD_or_IsolationForest + RobustScaler
cheating,Frage 4_002_Anonymous 23-01-24 10h21m.csv,1.0,Saccade Peak Acceleration,72.51168545504537,7.826956739184795,3.402195665923541,14.580098463409604,3999,KNN_or_MICE_critical,MAD_or_IsolationForest,RobustScaler,KNN_or_MICE_critical + MAD_or_IsolationForest + RobustScaler
cheating,Frage 4_002_Anonymous 23-01-24 10h21m.csv,1.0,Saccade Peak Deceleration,75.90046741820181,11.722760981175128,-2.6744756633062883,7.9027022396755005,3506,KNN_or_MICE_critical,MAD_or_IsolationForest,RobustScaler,KNN_or_MICE_critical + MAD_or_IsolationForest + RobustScaler
cheating,Frage 4_002_Anonymous 23-01-24 10h21m.csv,1.0,Saccade Direction,73.98267803134452,0.0,-0.13241180987897186,-1.1058033284596784,3785,KNN_or_MICE_critical,ZScore,StandardScaler,KNN_or_MICE_critical + ZScore + StandardScaler
cheating,Frage 4_002_Anonymous 23-01-24 10h34m.csv,1.0,ET_GazeLeftx,1.8342820999367486,0.0,0.1305544966295193,-1.1751901466063475,1552,LOCF_or_Mean,ZScore,StandardScaler,LOCF_or_Mean + ZScore + StandardScaler
cheating,Frage 4_002_Anonymous 23-01-24 10h34m.csv,1.0,ET_GazeLefty,1.8342820999367486,18.814432989690722,-0.2730888700837271,2.153844384990846,1552,LOCF_or_Mean,IsolationForest,RobustScaler,LOCF_or_Mean + IsolationForest + RobustScaler
cheating,Frage 4_002_Anonymous 23-01-24 10h34m.csv,1.0,ET_GazeRightx,1.8342820999367486,0.0,0.15649848069465047,-1.1835081436426844,1552,LOCF_or_Mean,ZScore,StandardScaler,LOCF_or_Mean + ZScore + StandardScaler
cheating,Frage 4_002_Anonymous 23-01-24 10h34m.csv,1.0,ET_GazeRighty,1.8342820999367486,15.463917525773196,0.09773232551036631,2.8344948708515436,1552,LOCF_or_Mean,IsolationForest,RobustScaler,LOCF_or_Mean + IsolationForest + RobustScaler
cheating,Frage 4_002_Anonymous 23-01-24 10h34m.csv,1.0,ET_PupilLeft,1.8342820999367486,5.09020618556701,-4.52849489241856,18.920911514566896,1552,LOCF_or_Mean,MAD_or_IsolationForest,RobustScaler,LOCF_or_Mean + MAD_or_IsolationForest + RobustScaler
cheating,Frage 4_002_Anonymous 23-01-24 10h34m.csv,1.0,ET_PupilRight,1.8342820999367486,1.610824742268041,-9.252276569586698,88.6715802135945,1552,LOCF_or_Mean,MAD_or_IsolationForest,RobustScaler,LOCF_or_Mean + MAD_or_IsolationForest + RobustScaler
cheating,Frage 4_002_Anonymous 23-01-24 10h34m.csv,1.0,ET_DistanceLeft,1.8342820999367486,6.056701030927835,-4.652347523185667,19.723633280888134,1552,LOCF_or_Mean,MAD_or_IsolationForest,RobustScaler,LOCF_or_Mean + MAD_or_IsolationForest + RobustScaler
cheating,Frage 4_002_Anonymous 23-01-24 10h34m.csv,1.0,ET_DistanceRight,1.8342820999367486,3.0927835051546393,-9.99806178858628,98.45722531863366,1552,LOCF_or_Mean,MAD_or_IsolationForest,RobustScaler,LOCF_or_Mean + MAD_or_IsolationForest + RobustScaler
cheating,Frage 4_002_Anonymous 23-01-24 10h34m.csv,1.0,Gaze X,2.340290955091714,0.0,0.17560951721448767,-1.201490349297794,1544,LOCF_or_Mean,ZScore,StandardScaler,LOCF_or_Mean + ZScore + StandardScaler
cheating,Frage 4_002_Anonymous 23-01-24 10h34m.csv,1.0,Gaze Y,2.403542061986085,14.776409591704473,0.32530930744325365,3.0374095952045495,1543,LOCF_or_Mean,IQR_or_IsolationForest,MinMaxScaler,LOCF_or_Mean + IQR_or_IsolationForest + MinMaxScaler
cheating,Frage 4_002_Anonymous 23-01-24 10h34m.csv,1.0,Interpolated Gaze X,1.8342820999367486,0.0,0.17892813932183432,-1.1992149030605443,1552,LOCF_or_Mean,ZScore,StandardScaler,LOCF_or_Mean + ZScore + StandardScaler
cheating,Frage 4_002_Anonymous 23-01-24 10h34m.csv,1.0,Interpolated Gaze Y,2.0872865275142316,14.728682170542637,0.3248761400155969,3.04781693128857,1548,LOCF_or_Mean,IQR_or_IsolationForest,MinMaxScaler,LOCF_or_Mean + IQR_or_IsolationForest + MinMaxScaler
cheating,Frage 4_002_Anonymous 23-01-24 10h34m.csv,1.0,Interpolated Distance,1.8342820999367486,2.6417525773195876,0.3525425597277524,0.8455601066141507,1552,LOCF_or_Mean,ZScore,StandardScaler,LOCF_or_Mean + ZScore + StandardScaler
cheating,Frage 4_002_Anonymous 23-01-24 10h34m.csv,1.0,Gaze Velocity,2.213788741302973,17.335058214747736,5.8737062106201146,41.4498786932889,1546,LOCF_or_Mean,IsolationForest,RobustScaler,LOCF_or_Mean + IsolationForest + RobustScaler
cheating,Frage 4_002_Anonymous 23-01-24 10h34m.csv,1.0,Gaze Acceleration,2.2770398481973433,23.624595469255663,0.26806780819193954,36.96471206526879,1545,LOCF_or_Mean,IsolationForest,RobustScaler,LOCF_or_Mean + IsolationForest + RobustScaler
cheating,Frage 4_002_Anonymous 23-01-24 10h34m.csv,1.0,Fixation X,20.49335863377609,0.0,0.12407131222552789,-1.2724609273276828,1257,KNN_or_MICE_critical,ZScore,StandardScaler,KNN_or_MICE_critical + ZScore + StandardScaler
cheating,Frage 4_002_Anonymous 23-01-24 10h34m.csv,1.0,Fixation Y,20.49335863377609,14.558472553699284,0.3942506968502554,3.1810397296693464,1257,KNN_or_MICE_critical,IQR_or_IsolationForest,MinMaxScaler,KNN_or_MICE_critical + IQR_or_IsolationForest + MinMaxScaler
cheating,Frage 4_002_Anonymous 23-01-24 10h34m.csv,1.0,Fixation Start,20.49335863377609,0.0,0.02311697009529019,-1.1756159280186473,1257,KNN_or_MICE_critical,ZScore,StandardScaler,KNN_or_MICE_critical + ZScore + StandardScaler
cheating,Frage 4_002_Anonymous 23-01-24 10h34m.csv,1.0,Fixation End,20.49335863377609,0.0,0.013081899525222982,-1.1621494032997584,1257,KNN_or_MICE_critical,ZScore,StandardScaler,KNN_or_MICE_critical + ZScore + StandardScaler
cheating,Frage 4_002_Anonymous 23-01-24 10h34m.csv,1.0,Fixation Dispersion,20.49335863377609,4.05727923627685,1.7166705044891344,3.2171318753159968,1257,KNN_or_MICE_critical,MAD_or_IsolationForest,RobustScaler,KNN_or_MICE_critical + MAD_or_IsolationForest + RobustScaler
cheating,Frage 4_002_Anonymous 23-01-24 10h34m.csv,1.0,Saccade Start,82.09993674889311,0.0,-0.03599563151126764,-1.3399676037455346,283,KNN_or_MICE_critical,ZScore,StandardScaler,KNN_or_MICE_critical + ZScore + StandardScaler
cheating,Frage 4_002_Anonymous 23-01-24 10h34m.csv,1.0,Saccade End,82.09993674889311,0.0,-0.034290480948223644,-1.3401711990736305,283,KNN_or_MICE_critical,ZScore,StandardScaler,KNN_or_MICE_critical + ZScore + StandardScaler
cheating,Frage 4_002_Anonymous 23-01-24 10h34m.csv,1.0,Saccade Amplitude,82.79569892473118,10.661764705882353,1.524891157155126,1.0075720408032036,272,KNN_or_MICE_critical,MAD_or_IsolationForest,RobustScaler,KNN_or_MICE_critical + MAD_or_IsolationForest + RobustScaler
cheating,Frage 4_002_Anonymous 23-01-24 10h34m.csv,1.0,Saccade Peak Velocity,82.09993674889311,10.247349823321555,1.521136116661167,1.1520974811682443,283,KNN_or_MICE_critical,MAD_or_IsolationForest,RobustScaler,KNN_or_MICE_critical + MAD_or_IsolationForest + RobustScaler
cheating,Frage 4_002_Anonymous 23-01-24 10h34m.csv,1.0,Saccade Peak Acceleration,82.35294117647058,15.053763440860216,1.467054801297665,1.0658384749249619,279,KNN_or_MICE_critical,IsolationForest,RobustScaler,KNN_or_MICE_critical + IsolationForest + RobustScaler
cheating,Frage 4_002_Anonymous 23-01-24 10h34m.csv,1.0,Saccade Peak Deceleration,84.18722327640734,12.4,-1.5496356663538275,1.26264795595108,250,KNN_or_MICE_critical,MAD_or_IsolationForest,RobustScaler,KNN_or_MICE_critical + MAD_or_IsolationForest + RobustScaler
cheating,Frage 4_002_Anonymous 23-01-24 10h34m.csv,1.0,Saccade Direction,82.79569892473118,0.0,0.0510634414875433,-1.4541962276476594,272,KNN_or_MICE_critical,ZScore,StandardScaler,KNN_or_MICE_critical + ZScore + StandardScaler
cheating,Frage 4_003_Anonymous 15-06-23 14h06m.csv,1.0,ET_GazeLeftx,1.6796640671865628,0.0,0.8161587909114323,-0.7836415719272645,6556,LOCF_or_Mean,IQR_or_IsolationForest,MinMaxScaler,LOCF_or_Mean + IQR_or_IsolationForest + MinMaxScaler
cheating,Frage 4_003_Anonymous 15-06-23 14h06m.csv,1.0,ET_GazeLefty,1.6796640671865628,0.0,0.2032905687276204,-1.6598752553840823,6556,LOCF_or_Mean,ZScore,StandardScaler,LOCF_or_Mean + ZScore + StandardScaler
cheating,Frage 4_003_Anonymous 15-06-23 14h06m.csv,1.0,ET_GazeRightx,1.6796640671865628,0.0,0.7944384794879692,-0.705841245481909,6556,LOCF_or_Mean,IQR_or_IsolationForest,MinMaxScaler,LOCF_or_Mean + IQR_or_IsolationForest + MinMaxScaler
cheating,Frage 4_003_Anonymous 15-06-23 14h06m.csv,1.0,ET_GazeRighty,1.6796640671865628,0.0,0.1540172855520025,-1.6160978540393143,6556,LOCF_or_Mean,ZScore,StandardScaler,LOCF_or_Mean + ZScore + StandardScaler
cheating,Frage 4_003_Anonymous 15-06-23 14h06m.csv,1.0,ET_PupilLeft,1.6796640671865628,0.0,-0.021491871001768453,-1.9621143932834257,6556,LOCF_or_Mean,ZScore,StandardScaler,LOCF_or_Mean + ZScore + StandardScaler
cheating,Frage 4_003_Anonymous 15-06-23 14h06m.csv,1.0,ET_PupilRight,1.6796640671865628,0.0,-0.11624701765160925,-1.943218249851268,6556,LOCF_or_Mean,ZScore,StandardScaler,LOCF_or_Mean + ZScore + StandardScaler
cheating,Frage 4_003_Anonymous 15-06-23 14h06m.csv,1.0,ET_DistanceLeft,1.6796640671865628,0.0,-0.01027103979998344,-1.950139719847788,6556,LOCF_or_Mean,ZScore,StandardScaler,LOCF_or_Mean + ZScore + StandardScaler
cheating,Frage 4_003_Anonymous 15-06-23 14h06m.csv,1.0,ET_DistanceRight,1.6796640671865628,0.0,-0.1028237584262992,-1.9324931742893956,6556,LOCF_or_Mean,ZScore,StandardScaler,LOCF_or_Mean + ZScore + StandardScaler
cheating,Frage 4_003_Anonymous 15-06-23 14h06m.csv,1.0,Gaze X,40.716856628674265,0.0,0.1714691414033331,-1.1644258111663641,3953,KNN_or_MICE_critical,ZScore,StandardScaler,KNN_or_MICE_critical + ZScore + StandardScaler
cheating,Frage 4_003_Anonymous 15-06-23 14h06m.csv,1.0,Gaze Y,40.83683263347331,11.609632446134349,-0.8781039552862333,4.772134589379935,3945,KNN_or_MICE_critical,IQR_or_IsolationForest,MinMaxScaler,KNN_or_MICE_critical + IQR_or_IsolationForest + MinMaxScaler
cheating,Frage 4_003_Anonymous 15-06-23 14h06m.csv,1.0,Interpolated Gaze X,39.42711457708458,0.0,0.1854757346291357,-1.158148252177236,4039,KNN_or_MICE_critical,ZScore,StandardScaler,KNN_or_MICE_critical + ZScore + StandardScaler
cheating,Frage 4_003_Anonymous 15-06-23 14h06m.csv,1.0,Interpolated Gaze Y,39.57708458308338,11.64060560933234,-0.8738535284748343,4.715962621395584,4029,KNN_or_MICE_critical,IQR_or_IsolationForest,MinMaxScaler,KNN_or_MICE_critical + IQR_or_IsolationForest + MinMaxScaler
cheating,Frage 4_003_Anonymous 15-06-23 14h06m.csv,1.0,Interpolated Distance,39.38212357528494,0.0,0.381496691876752,-0.6978822412398138,4042,KNN_or_MICE_critical,ZScore,StandardScaler,KNN_or_MICE_critical + ZScore + StandardScaler
